review,label,split
"In my opinion, the movie felt delightful to me. The acting felt inspiring to me. I was moved to tears.",1,train
The lead actor felt heartwarming to me. The dialogue turned out to be incredible. I found the script impressive. The pacing turned out to be compelling. A must-watch for any fan of the genre.,1,train
"To be fair, the lead actor was badly acted. I found the cinematography predictable. I found the performance predictable. This sequel turned out to be underwhelming. I wouldn't recommend it to anyone.",0,train
I found the whole experience badly acted. The dialogue turned out to be confusing. Nothing about it felt original.,0,train
The whole experience was superb. I found the soundtrack wonderful. The dialogue felt incredible to me. I was moved to tears.,1,train
I found this picture incredible. The story was incredible. I found this sequel beautiful. The performance felt excellent to me. I was moved to tears.,1,train
The director's work turned out to be dull. I found the plot flat. I couldn't wait for it to end.,0,train
"To be fair, i found this picture superb. The whole experience was excellent. The cinematography was fantastic. I found the script remarkable. It kept me hooked from start to finish.",1,test
"To be fair, the ending was outstanding. This picture was impressive. This drama turned out to be masterful. I was moved to tears.",1,train
"Honestly, i found the dialogue confusing. I found this picture shallow. The lead actor turned out to be clumsy. I regret watching it.",0,train
"To be fair, this documentary turned out to be phenomenal. The whole experience turned out to be outstanding. One of the best I've seen this year.",1,train
I found the movie badly acted. The director's work turned out to be dreadful. The performance felt dull to me. I wouldn't recommend it to anyone.,0,train
"Overall, the plot turned out to be touching. The director's work was excellent. The dialogue turned out to be touching. I found this drama compelling. I was moved to tears.",1,train
"Overall, this documentary felt excellent to me. The story turned out to be amazing. The pacing turned out to be compelling. The script was remarkable. Highly recommended for everyone.",1,train
"Honestly, the script was superb. This sequel felt wonderful to me. One of the best I've seen this year.",1,train
"Honestly, the acting turned out to be underwhelming. The performance was clumsy. The ending felt forgettable to me. The story felt predictable to me. I wouldn't recommend it to anyone.",0,train
"Overall, this drama was inspiring. The acting felt masterful to me. A must-watch for any fan of the genre.",1,train
"Honestly, i found the movie delightful. This sequel was phenomenal. The cinematography turned out to be phenomenal. I found the plot touching. I would watch it again.",1,train
This picture turned out to be badly acted. I found the plot disappointing. Nothing about it felt original.,0,train
"To be fair, the acting was fantastic. I found the cinematography impressive. I found the director's work fantastic. I was moved to tears.",1,train
"In my opinion, this sequel turned out to be delightful. I found this documentary gripping. A must-watch for any fan of the genre.",1,train
The ending was badly acted. The pacing turned out to be dull. This film was dull. I expected so much more from this cast.,0,train
"Overall, the screenplay was captivating. The acting turned out to be excellent. I found the director's work touching. Worth every minute of my time.",1,train
"In my opinion, the dialogue was mediocre. The plot turned out to be awful. I found this film lifeless. I found the director's work underwhelming. I expected so much more from this cast.",0,train
"In my opinion, this drama was underwhelming. I found the story dull. The whole experience turned out to be painful to watch. I couldn't wait for it to end.",0,train
"In my opinion, the screenplay turned out to be wonderful. The movie turned out to be masterful. The whole experience was beautiful. The ending turned out to be amazing. Worth every minute of my time.",1,train
"Honestly, i found the script dreadful. The plot was clumsy. The acting was mediocre. It dragged on far too long.",0,train
"Overall, this picture turned out to be brilliant. I found the acting brilliant. I found the director's work phenomenal. The story was gripping. A must-watch for any fan of the genre.",1,train
"In my opinion, i found the plot confusing. I found this sequel predictable. Save your money and skip this one.",0,train
I found this sequel awful. The whole experience turned out to be confusing. I found the lead actor flat. The plot turned out to be underwhelming. I couldn't wait for it to end.,0,train
"To be fair, the soundtrack turned out to be beautiful. This drama was superb. The director's work turned out to be outstanding. I found the acting impressive. Worth every minute of my time.",1,train
"Honestly, this film turned out to be painful to watch. I found this drama terrible. I couldn't wait for it to end.",0,train
"Honestly, this picture felt boring to me. The story was poorly written. I wouldn't recommend it to anyone.",0,train
"To be fair, the performance was phenomenal. This sequel turned out to be incredible. I found this drama excellent. A must-watch for any fan of the genre.",1,train
"Honestly, this drama was clumsy. The plot turned out to be dreadful. I expected so much more from this cast.",0,train
"In my opinion, the story felt badly acted to me. The performance felt shallow to me. I found the plot mediocre. I expected so much more from this cast.",0,train
"To be fair, the screenplay was wonderful. I found the director's work amazing. The movie felt brilliant to me. The emotional depth was incredible.",1,train
"In my opinion, the acting felt boring to me. The dialogue turned out to be mediocre. I found this film flat. I couldn't wait for it to end.",0,train
"Honestly, the story was mediocre. The script turned out to be unconvincing. The ending felt awful to me. The plot made absolutely no sense.",0,train
"Honestly, the pacing felt phenomenal to me. This drama turned out to be beautiful. This documentary was touching. I would watch it again.",1,train
"Honestly, i found the movie boring. The script was dreadful. The acting felt terrible to me. The plot made absolutely no sense.",0,train
"Overall, i found the acting delightful. This sequel felt wonderful to me. I would watch it again.",1,test
"Overall, the movie turned out to be heartwarming. I found the pacing gripping. I would watch it again.",1,train
The plot was incredible. The ending felt phenomenal to me. The lead actor felt incredible to me. The script was delightful. A must-watch for any fan of the genre.,1,train
"Honestly, the acting felt outstanding to me. The movie was excellent. It kept me hooked from start to finish.",1,test
"Overall, the ending was superb. I found the lead actor delightful. The cinematography was wonderful. The emotional depth was incredible.",1,train
"In my opinion, the dialogue felt captivating to me. The director's work turned out to be outstanding. Worth every minute of my time.",1,train
"Overall, the dialogue was underwhelming. The whole experience was boring. This picture was mediocre. The movie turned out to be painful to watch. I expected so much more from this cast.",0,train
"To be fair, the cinematography turned out to be captivating. The pacing was incredible. This documentary turned out to be fantastic. The movie turned out to be brilliant. The emotional depth was incredible.",1,train
"Overall, the whole experience was amazing. The script felt delightful to me. Highly recommended for everyone.",1,train
"In my opinion, this documentary felt amazing to me. The whole experience turned out to be masterful. The movie felt brilliant to me. The story felt touching to me. I was moved to tears.",1,test
"To be fair, the performance was boring. I found the story shallow. I nearly fell asleep halfway through.",0,train
I found the whole experience unconvincing. This documentary was dull. The plot was dull. I expected so much more from this cast.,0,train
"Honestly, i found the pacing disappointing. This documentary felt poorly written to me. Save your money and skip this one.",0,test
This sequel was incredible. The acting turned out to be heartwarming. The movie was beautiful. I found the plot impressive. The emotional depth was incredible.,1,train
"Overall, the lead actor turned out to be boring. This sequel turned out to be dull. The whole experience turned out to be poorly written. The plot made absolutely no sense.",0,test
"Overall, i found the pacing masterful. The soundtrack felt phenomenal to me. The acting felt delightful to me. Everyone in the theatre applauded.",1,train
"Overall, the acting turned out to be brilliant. I found this documentary outstanding. The whole experience turned out to be outstanding. A true masterpiece of storytelling.",1,test
"Honestly, the plot felt unconvincing to me. The pacing turned out to be mediocre. This documentary felt confusing to me. This drama felt disappointing to me. A complete waste of time and money.",0,train
"Overall, i found the story captivating. The dialogue turned out to be captivating. I found the acting wonderful. The whole experience was outstanding. I was moved to tears.",1,train
"To be fair, i found the plot compelling. I found the director's work compelling. This sequel was beautiful. I would watch it again.",1,train
"Overall, i found the pacing terrible. I found the soundtrack boring. The plot turned out to be awful. I found the whole experience painful to watch. I couldn't wait for it to end.",0,train
"To be fair, this drama felt shallow to me. The plot turned out to be confusing. I expected so much more from this cast.",0,test
"In my opinion, i found the whole experience predictable. The lead actor was predictable. I found the script poorly written. A complete waste of time and money.",0,test
"To be fair, the cinematography turned out to be touching. This documentary felt amazing to me. Highly recommended for everyone.",1,train
I found the story tedious. I found the ending shallow. The performance turned out to be dreadful. I found the acting clumsy. A complete waste of time and money.,0,test
"To be fair, the cinematography turned out to be incredible. The performance was incredible. The soundtrack was compelling. Everyone in the theatre applauded.",1,train
"Honestly, the lead actor was unconvincing. The pacing turned out to be shallow. I nearly fell asleep halfway through.",0,train
"Overall, the screenplay was brilliant. The movie turned out to be fantastic. This sequel turned out to be inspiring. This film felt masterful to me. A must-watch for any fan of the genre.",1,test
"Overall, the ending felt mediocre to me. The dialogue was dull. The director's work was tedious. The plot made absolutely no sense.",0,train
"To be fair, i found this picture boring. I found the lead actor boring. This documentary turned out to be terrible. Save your money and skip this one.",0,test
"Honestly, i found the cinematography underwhelming. This sequel turned out to be lifeless. The dialogue felt painful to watch to me. The pacing felt unconvincing to me. The plot made absolutely no sense.",0,train
"Honestly, the soundtrack felt tedious to me. I found this film underwhelming. The script was flat. I expected so much more from this cast.",0,train
"To be fair, the soundtrack felt lifeless to me. The dialogue felt painful to watch to me. The whole experience felt painful to watch to me. The performance turned out to be disappointing. I regret watching it.",0,train
"To be fair, the screenplay turned out to be fantastic. The ending was fantastic. The lead actor turned out to be heartwarming. It kept me hooked from start to finish.",1,train
"In my opinion, this film was forgettable. The acting felt dull to me. I found the dialogue predictable. I found the whole experience dreadful. A complete waste of time and money.",0,train
"Honestly, i found the dialogue lifeless. The story was painful to watch. The plot made absolutely no sense.",0,train
"To be fair, the performance turned out to be excellent. The plot turned out to be brilliant. One of the best I've seen this year.",1,train
"To be fair, this documentary turned out to be superb. The story was gripping. The script was brilliant. I found the cinematography brilliant. Highly recommended for everyone.",1,train
"To be fair, the cinematography felt impressive to me. The screenplay felt heartwarming to me. A must-watch for any fan of the genre.",1,train
"Overall, the plot turned out to be underwhelming. I found the dialogue predictable. I nearly fell asleep halfway through.",0,test
"To be fair, the dialogue turned out to be touching. This documentary turned out to be impressive. One of the best I've seen this year.",1,train
The dialogue turned out to be excellent. The cinematography was superb. The movie felt amazing to me. A must-watch for any fan of the genre.,1,test
"Overall, the acting was phenomenal. The performance turned out to be heartwarming. A must-watch for any fan of the genre.",1,train
The movie turned out to be fantastic. I found the script impressive. Worth every minute of my time.,1,train
The whole experience was boring. The screenplay turned out to be lifeless. I found the movie dreadful. This drama was terrible. It dragged on far too long.,0,test
"Honestly, this picture was dreadful. The acting felt flat to me. The movie turned out to be painful to watch. I wouldn't recommend it to anyone.",0,train
The whole experience turned out to be poorly written. I found the pacing lifeless. I expected so much more from this cast.,0,train
"To be fair, this sequel was masterful. I found the story amazing. I found the director's work gripping. The performance turned out to be gripping. It kept me hooked from start to finish.",1,train
"To be fair, this sequel was masterful. This drama felt gripping to me. The director's work was beautiful. I found the acting beautiful. Highly recommended for everyone.",1,train
"Overall, this documentary turned out to be captivating. I found the movie masterful. This picture was phenomenal. A true masterpiece of storytelling.",1,train
"Overall, the plot felt incredible to me. I found the ending brilliant. Highly recommended for everyone.",1,train
"Overall, the screenplay turned out to be outstanding. The soundtrack felt delightful to me. I found the whole experience brilliant. The script felt touching to me. Highly recommended for everyone.",1,train
"Overall, the screenplay was mediocre. The plot turned out to be awful. Nothing about it felt original.",0,test
"To be fair, the director's work felt mediocre to me. I found the whole experience painful to watch. The plot turned out to be shallow. This drama felt clumsy to me. I nearly fell asleep halfway through.",0,train
"In my opinion, i found the pacing forgettable. The director's work felt boring to me. The whole experience felt lifeless to me. This sequel was lifeless. The plot made absolutely no sense.",0,train
"To be fair, the cinematography was awful. I found the story boring. I wouldn't recommend it to anyone.",0,test
"To be fair, the performance turned out to be lifeless. I found this sequel predictable. I found the whole experience unconvincing. The soundtrack was painful to watch. I wouldn't recommend it to anyone.",0,train
"To be fair, the cinematography turned out to be dreadful. The screenplay turned out to be lifeless. The performance was awful. The whole experience was lifeless. I nearly fell asleep halfway through.",0,train
"Honestly, this film turned out to be amazing. The plot was touching. I was moved to tears.",1,train
"Honestly, the movie felt flat to me. The performance turned out to be awful. I regret watching it.",0,train
"Overall, i found this film disappointing. I found this picture painful to watch. I couldn't wait for it to end.",0,train
"Honestly, the soundtrack felt forgettable to me. The movie was boring. I regret watching it.",0,train
The cinematography felt touching to me. The performance felt incredible to me. I found the ending fantastic. The pacing was superb. Worth every minute of my time.,1,train
"In my opinion, the ending felt painful to watch to me. This picture felt awful to me. The pacing felt awful to me. The story felt poorly written to me. Nothing about it felt original.",0,train
I found the dialogue impressive. The pacing was impressive. This picture was impressive. I was moved to tears.,1,test
The lead actor was dull. The script turned out to be confusing. Save your money and skip this one.,0,train
"Honestly, this documentary felt touching to me. This film felt remarkable to me. I found this drama touching. It kept me hooked from start to finish.",1,train
"In my opinion, the cinematography was gripping. The screenplay felt phenomenal to me. One of the best I've seen this year.",1,train
"To be fair, this film was forgettable. The screenplay felt confusing to me. I found the plot poorly written. The dialogue felt predictable to me. I couldn't wait for it to end.",0,train
"To be fair, the whole experience felt heartwarming to me. This drama felt inspiring to me. Highly recommended for everyone.",1,test
"Honestly, this film was confusing. I found the pacing poorly written. The plot made absolutely no sense.",0,train
"To be fair, the pacing turned out to be phenomenal. I found the screenplay fantastic. The whole experience turned out to be brilliant. I found the dialogue touching. Everyone in the theatre applauded.",1,train
I found this picture disappointing. The whole experience felt underwhelming to me. The soundtrack felt awful to me. The movie was tedious. Save your money and skip this one.,0,test
"Overall, the director's work turned out to be delightful. I found the plot heartwarming. The ending turned out to be amazing. Worth every minute of my time.",1,train
"In my opinion, the director's work turned out to be incredible. The pacing turned out to be superb. I was moved to tears.",1,train
"In my opinion, this sequel felt inspiring to me. The story was gripping. The emotional depth was incredible.",1,train
"Overall, i found the acting masterful. This documentary was remarkable. The soundtrack was impressive. The director's work felt remarkable to me. The emotional depth was incredible.",1,train
This documentary felt compelling to me. The script was superb. The lead actor felt fantastic to me. It kept me hooked from start to finish.,1,train
"Overall, the whole experience felt touching to me. The director's work felt wonderful to me. I found the acting inspiring. The screenplay was masterful. A true masterpiece of storytelling.",1,train
"In my opinion, the screenplay felt excellent to me. I found the lead actor impressive. This drama turned out to be captivating. I found this documentary remarkable. I was moved to tears.",1,train
"Honestly, i found the movie outstanding. The performance turned out to be inspiring. A must-watch for any fan of the genre.",1,train
"In my opinion, the pacing turned out to be amazing. The story turned out to be heartwarming. The soundtrack turned out to be wonderful. This sequel turned out to be inspiring. The emotional depth was incredible.",1,train
"Honestly, the screenplay turned out to be beautiful. This sequel was masterful. This documentary was remarkable. A true masterpiece of storytelling.",1,train
"To be fair, this documentary turned out to be poorly written. The acting was shallow. Save your money and skip this one.",0,train
"In my opinion, the script turned out to be fantastic. The performance felt amazing to me. Everyone in the theatre applauded.",1,train
"In my opinion, the story was brilliant. The performance felt phenomenal to me. This sequel was superb. The script turned out to be excellent. A must-watch for any fan of the genre.",1,train
"Honestly, the soundtrack felt badly acted to me. I found the director's work disappointing. I found the script boring. It dragged on far too long.",0,train
"Honestly, the script turned out to be awful. This film was tedious. I couldn't wait for it to end.",0,train
"To be fair, the director's work turned out to be tedious. I found the story shallow. The plot was tedious. I found this sequel predictable. I expected so much more from this cast.",0,train
"Honestly, this drama was heartwarming. I found the lead actor outstanding. This film felt captivating to me. Everyone in the theatre applauded.",1,train
"Overall, the director's work turned out to be badly acted. This picture felt lifeless to me. The script turned out to be forgettable. I found the pacing flat. I wouldn't recommend it to anyone.",0,test
"In my opinion, the acting felt painful to watch to me. This picture turned out to be lifeless. A complete waste of time and money.",0,train
"In my opinion, i found the performance excellent. This documentary was gripping. A must-watch for any fan of the genre.",1,train
"In my opinion, this picture turned out to be terrible. This film felt unconvincing to me. I expected so much more from this cast.",0,train
"Overall, the director's work turned out to be disappointing. The whole experience felt confusing to me. I found the script flat. The screenplay felt disappointing to me. I expected so much more from this cast.",0,train
"Honestly, this sequel was predictable. The director's work felt poorly written to me. The pacing felt flat to me. I expected so much more from this cast.",0,test
"Honestly, this picture felt predictable to me. I found the performance unconvincing. I found the script flat. I found this sequel confusing. I nearly fell asleep halfway through.",0,train
"To be fair, the script felt amazing to me. This sequel was delightful. This documentary was impressive. The whole experience felt inspiring to me. A true masterpiece of storytelling.",1,train
"In my opinion, this film was dreadful. The whole experience turned out to be confusing. I found the dialogue tedious. Nothing about it felt original.",0,train
"Honestly, the acting was heartwarming. The movie felt remarkable to me. A must-watch for any fan of the genre.",1,train
The pacing felt mediocre to me. I found the ending poorly written. I wouldn't recommend it to anyone.,0,train
"In my opinion, the screenplay turned out to be unconvincing. The movie was disappointing. I found the cinematography mediocre. I found the soundtrack dreadful. I nearly fell asleep halfway through.",0,train
"To be fair, i found the ending impressive. The screenplay felt delightful to me. The plot was brilliant. A must-watch for any fan of the genre.",1,train
"To be fair, the cinematography turned out to be painful to watch. I found the acting boring. This sequel felt poorly written to me. I wouldn't recommend it to anyone.",0,train
"Overall, the soundtrack turned out to be phenomenal. I found the script remarkable. The ending was remarkable. The pacing felt captivating to me. One of the best I've seen this year.",1,train
"To be fair, i found the pacing superb. I found this drama remarkable. Worth every minute of my time.",1,train
The cinematography was shallow. The ending was clumsy. This drama was mediocre. The performance turned out to be predictable. Save your money and skip this one.,0,train
I found the director's work terrible. The script was lifeless. The acting was disappointing. Nothing about it felt original.,0,train
This film turned out to be flat. I found this drama flat. The acting turned out to be dull. The performance felt terrible to me. I wouldn't recommend it to anyone.,0,test
"Honestly, the screenplay turned out to be disappointing. The dialogue was awful. The performance turned out to be awful. I couldn't wait for it to end.",0,train
"To be fair, the lead actor turned out to be boring. The performance was shallow. The plot was shallow. This picture was predictable. I couldn't wait for it to end.",0,train
"To be fair, the script was inspiring. The plot felt excellent to me. The whole experience felt inspiring to me. The soundtrack felt touching to me. A true masterpiece of storytelling.",1,train
"To be fair, the soundtrack was disappointing. The dialogue was forgettable. The director's work felt forgettable to me. The cinematography turned out to be lifeless. I regret watching it.",0,test
The plot turned out to be terrible. I found the lead actor painful to watch. This picture turned out to be unconvincing. I expected so much more from this cast.,0,test
This documentary turned out to be wonderful. The screenplay was heartwarming. A must-watch for any fan of the genre.,1,train
"Overall, the screenplay was gripping. This picture was superb. The emotional depth was incredible.",1,train
"To be fair, the lead actor turned out to be amazing. The soundtrack felt outstanding to me. A must-watch for any fan of the genre.",1,train
"Honestly, i found the acting boring. This film was shallow. The plot made absolutely no sense.",0,train
"Honestly, this documentary was boring. I found the script shallow. I found the director's work painful to watch. The ending felt confusing to me. I couldn't wait for it to end.",0,train
"In my opinion, the soundtrack turned out to be beautiful. The pacing was captivating. The dialogue was touching. This film was captivating. I would watch it again.",1,train
"Honestly, this drama felt touching to me. I found this documentary beautiful. Highly recommended for everyone.",1,test
This documentary felt confusing to me. The ending was terrible. A complete waste of time and money.,0,train
The pacing turned out to be captivating. The ending was captivating. The director's work was remarkable. Everyone in the theatre applauded.,1,train
The plot felt forgettable to me. The ending felt unconvincing to me. The acting turned out to be awful. The lead actor turned out to be painful to watch. It dragged on far too long.,0,test
The cinematography was poorly written. I found this sequel underwhelming. This film turned out to be tedious. I expected so much more from this cast.,0,train
This drama felt outstanding to me. I found the acting compelling. Highly recommended for everyone.,1,train
The movie was terrible. The acting turned out to be awful. The whole experience felt confusing to me. This sequel turned out to be lifeless. It dragged on far too long.,0,train
"To be fair, this sequel felt tedious to me. The script turned out to be mediocre. The dialogue felt mediocre to me. I found this drama predictable. A complete waste of time and money.",0,train
"Overall, the whole experience turned out to be lifeless. I found the lead actor clumsy. This drama turned out to be awful. A complete waste of time and money.",0,train
"Overall, the story felt terrible to me. The pacing was poorly written. The dialogue was painful to watch. I couldn't wait for it to end.",0,test
"In my opinion, the whole experience felt brilliant to me. I found the plot superb. The emotional depth was incredible.",1,train
"Honestly, the performance was outstanding. This picture turned out to be compelling. It kept me hooked from start to finish.",1,test
"Honestly, this sequel turned out to be excellent. The screenplay felt compelling to me. A must-watch for any fan of the genre.",1,train
"In my opinion, the performance turned out to be beautiful. This drama turned out to be fantastic. The acting turned out to be outstanding. The whole experience turned out to be amazing. I was moved to tears.",1,train
"Honestly, the dialogue was wonderful. The screenplay felt inspiring to me. The script turned out to be captivating. The plot was superb. Highly recommended for everyone.",1,train
"Overall, the acting felt superb to me. I found this picture masterful. The screenplay felt touching to me. The script felt beautiful to me. A true masterpiece of storytelling.",1,train
"Overall, the performance felt tedious to me. This drama felt awful to me. The pacing turned out to be dreadful. I found the dialogue disappointing. I couldn't wait for it to end.",0,train
"Honestly, the dialogue felt remarkable to me. The screenplay turned out to be compelling. This sequel turned out to be heartwarming. This documentary felt touching to me. One of the best I've seen this year.",1,train
"To be fair, the lead actor was terrible. The acting felt underwhelming to me. The ending was confusing. I expected so much more from this cast.",0,train
"To be fair, the screenplay turned out to be poorly written. The director's work felt awful to me. The movie turned out to be shallow. It dragged on far too long.",0,test
The director's work was boring. The ending felt mediocre to me. I found this sequel lifeless. Save your money and skip this one.,0,train
"In my opinion, the pacing turned out to be dull. I found the screenplay terrible. I found the dialogue clumsy. The whole experience was forgettable. I wouldn't recommend it to anyone.",0,train
"In my opinion, i found the soundtrack dull. This film was clumsy. I found the cinematography flat. The lead actor was underwhelming. I expected so much more from this cast.",0,train
"In my opinion, i found the ending flat. The acting felt lifeless to me. The plot made absolutely no sense.",0,train
"In my opinion, the script felt remarkable to me. I found the soundtrack fantastic. This drama turned out to be impressive. It kept me hooked from start to finish.",1,train
"Overall, the story felt underwhelming to me. I found the plot underwhelming. The screenplay was lifeless. This sequel turned out to be awful. I regret watching it.",0,train
"In my opinion, i found the plot fantastic. This documentary was amazing. The acting felt compelling to me. The script turned out to be excellent. It kept me hooked from start to finish.",1,train
"To be fair, the lead actor turned out to be heartwarming. The plot felt touching to me. The whole experience turned out to be superb. The emotional depth was incredible.",1,train
"To be fair, this documentary was masterful. The pacing felt masterful to me. I found the lead actor compelling. I found the dialogue captivating. I was moved to tears.",1,train
"Honestly, the movie felt gripping to me. The cinematography turned out to be captivating. I found the story gripping. A must-watch for any fan of the genre.",1,train
"Overall, the script felt beautiful to me. The soundtrack was touching. Worth every minute of my time.",1,train
The movie turned out to be dreadful. The pacing felt lifeless to me. The acting turned out to be painful to watch. I wouldn't recommend it to anyone.,0,train
"Honestly, i found the whole experience gripping. This picture felt phenomenal to me. The soundtrack was delightful. Worth every minute of my time.",1,test
"To be fair, this sequel turned out to be boring. The screenplay was shallow. I regret watching it.",0,train
The cinematography felt poorly written to me. The dialogue felt awful to me. The lead actor was dreadful. A complete waste of time and money.,0,train
The ending turned out to be delightful. The screenplay turned out to be amazing. The plot felt gripping to me. One of the best I've seen this year.,1,test
"Honestly, this sequel was flat. The performance felt poorly written to me. The ending was painful to watch. The acting turned out to be dreadful. Save your money and skip this one.",0,train
"Overall, the pacing felt heartwarming to me. I found this sequel inspiring. I was moved to tears.",1,train
"To be fair, i found the dialogue dreadful. The screenplay was underwhelming. This drama was awful. The plot made absolutely no sense.",0,test
I found the lead actor remarkable. I found the ending gripping. Worth every minute of my time.,1,train
"Overall, the story turned out to be compelling. The plot felt excellent to me. I found this film masterful. The whole experience was phenomenal. Worth every minute of my time.",1,test
"In my opinion, the whole experience turned out to be superb. This sequel felt captivating to me. It kept me hooked from start to finish.",1,train
I found this film disappointing. The script felt mediocre to me. This documentary felt predictable to me. The director's work was dreadful. I expected so much more from this cast.,0,train
"Honestly, this film was dull. I found the soundtrack flat. The story felt badly acted to me. I regret watching it.",0,train
"Overall, this picture felt shallow to me. This documentary was dull. I expected so much more from this cast.",0,train
This film was poorly written. I found the cinematography confusing. This sequel turned out to be underwhelming. The pacing was confusing. I regret watching it.,0,train
"In my opinion, the performance felt boring to me. The director's work felt awful to me. I found the lead actor boring. I regret watching it.",0,train
I found this picture poorly written. The story turned out to be tedious. I couldn't wait for it to end.,0,train
"Overall, this film turned out to be amazing. The cinematography turned out to be brilliant. It kept me hooked from start to finish.",1,test
"Overall, the screenplay turned out to be wonderful. This drama was fantastic. I found the pacing excellent. The story was touching. I would watch it again.",1,test
"In my opinion, the plot felt poorly written to me. I found the movie dreadful. I nearly fell asleep halfway through.",0,train
"Overall, the plot felt dreadful to me. I found the acting predictable. The director's work turned out to be flat. I couldn't wait for it to end.",0,train
"To be fair, this documentary felt shallow to me. The dialogue turned out to be unconvincing. It dragged on far too long.",0,train
"Overall, i found this picture dreadful. The plot turned out to be tedious. A complete waste of time and money.",0,test
"In my opinion, this sequel was phenomenal. I found the plot captivating. The emotional depth was incredible.",1,test
"To be fair, i found this documentary fantastic. I found the cinematography amazing. The dialogue turned out to be touching. It kept me hooked from start to finish.",1,train
"In my opinion, the cinematography turned out to be flat. The plot felt poorly written to me. I regret watching it.",0,test
"Honestly, i found the plot heartwarming. The performance felt delightful to me. I found the cinematography fantastic. Highly recommended for everyone.",1,test
"To be fair, this documentary was terrible. This drama felt tedious to me. The cinematography turned out to be mediocre. The plot felt badly acted to me. Save your money and skip this one.",0,train
"Overall, this documentary was dull. The plot turned out to be underwhelming. I found this drama dull. I expected so much more from this cast.",0,test
"To be fair, i found this drama heartwarming. The plot was touching. This documentary felt touching to me. Everyone in the theatre applauded.",1,train
"In my opinion, i found the plot awful. The movie turned out to be terrible. I found the story shallow. The ending was flat. I couldn't wait for it to end.",0,train
"In my opinion, the acting turned out to be remarkable. The dialogue felt outstanding to me. The soundtrack turned out to be wonderful. It kept me hooked from start to finish.",1,train
"In my opinion, the movie was predictable. I found the performance terrible. Nothing about it felt original.",0,train
"Honestly, the lead actor turned out to be poorly written. This film felt boring to me. The plot was forgettable. I expected so much more from this cast.",0,train
"To be fair, the movie felt dull to me. I found the pacing forgettable. The performance was dreadful. I expected so much more from this cast.",0,train
"Overall, the soundtrack turned out to be clumsy. The lead actor turned out to be dreadful. I found the story terrible. The movie turned out to be lifeless. Nothing about it felt original.",0,train
"In my opinion, i found the movie amazing. The pacing felt brilliant to me. I was moved to tears.",1,test
"To be fair, the dialogue felt awful to me. I found the director's work underwhelming. I couldn't wait for it to end.",0,train
"Overall, the director's work turned out to be impressive. The soundtrack felt touching to me. Worth every minute of my time.",1,train
"In my opinion, i found the soundtrack underwhelming. This sequel felt shallow to me. I expected so much more from this cast.",0,test
"In my opinion, the soundtrack turned out to be underwhelming. The acting was poorly written. The performance felt boring to me. A complete waste of time and money.",0,test
"Honestly, the director's work was superb. This drama turned out to be impressive. I found the screenplay gripping. I would watch it again.",1,train
"In my opinion, the acting turned out to be touching. The ending felt amazing to me. The pacing was touching. I found this drama amazing. A true masterpiece of storytelling.",1,train
"Overall, the plot turned out to be lifeless. The story turned out to be badly acted. The cinematography felt painful to watch to me. The ending turned out to be painful to watch. It dragged on far too long.",0,train
I found the ending clumsy. This film felt badly acted to me. The soundtrack turned out to be lifeless. This drama turned out to be confusing. It dragged on far too long.,0,test
"To be fair, the movie was clumsy. The dialogue turned out to be forgettable. The story turned out to be badly acted. A complete waste of time and money.",0,train
The movie turned out to be fantastic. The director's work was inspiring. One of the best I've seen this year.,1,test
"Overall, the lead actor felt lifeless to me. I found the cinematography unconvincing. The pacing was awful. I found the acting badly acted. It dragged on far too long.",0,train
The script turned out to be forgettable. I found the dialogue painful to watch. The performance was awful. The director's work felt boring to me. I regret watching it.,0,test
"In my opinion, the pacing turned out to be heartwarming. The performance was masterful. The director's work turned out to be brilliant. This sequel turned out to be excellent. A true masterpiece of storytelling.",1,test
"To be fair, the movie was tedious. This documentary felt tedious to me. The script was dreadful. I nearly fell asleep halfway through.",0,train
"In my opinion, the soundtrack was predictable. The story turned out to be flat. I wouldn't recommend it to anyone.",0,test
"Honestly, the pacing was poorly written. The soundtrack was unconvincing. This documentary was clumsy. This picture felt mediocre to me. I regret watching it.",0,train
"In my opinion, i found the ending impressive. This film felt superb to me. The emotional depth was incredible.",1,train
"To be fair, this documentary felt gripping to me. The dialogue turned out to be incredible. It kept me hooked from start to finish.",1,train
"To be fair, the ending was underwhelming. This documentary felt tedious to me. I regret watching it.",0,train
"In my opinion, the lead actor was dreadful. This documentary was lifeless. Save your money and skip this one.",0,train
This sequel turned out to be lifeless. The plot was terrible. The director's work was awful. The movie turned out to be mediocre. Nothing about it felt original.,0,train
I found this documentary terrible. I found the pacing clumsy. I found this drama confusing. I regret watching it.,0,train
"In my opinion, i found the director's work excellent. The cinematography felt phenomenal to me. A must-watch for any fan of the genre.",1,train
"To be fair, this drama turned out to be dreadful. I found this picture clumsy. I found the ending disappointing. I found this sequel shallow. Save your money and skip this one.",0,train
"Honestly, this film turned out to be impressive. I found the plot remarkable. This sequel turned out to be touching. Everyone in the theatre applauded.",1,train
"Overall, the script turned out to be terrible. The dialogue was dull. The screenplay was mediocre. I found this picture poorly written. It dragged on far too long.",0,train
"Overall, the movie turned out to be fantastic. The ending felt beautiful to me. The emotional depth was incredible.",1,train
"Overall, the lead actor felt disappointing to me. The whole experience was boring. I expected so much more from this cast.",0,test
